1,1,1.1,1,FALSE,48,68,2,6.5,1,0.5,0,0,0.3,8.3,2018-11-08 18-17-41,2018-11-08 18-24-59,7
1,1,23.6,4,FALSE,138,265,1,88.5,0,0.5,17.85,0,0.3,107.15,2018-06-20 07-29-00,2018-06-20 08-05-49,36
1,1,2.8,1,FALSE,137,142,1,15.5,0,0.5,3.25,0,0.3,19.55,2018-04-07 18-23-27,2018-04-07 18-46-54,23
2,1,0.89,1,FALSE,234,164,1,6,1,0.5,1,0,0.3,8.8,2018-01-10 18-48-57,2018-01-10 18-55-15,6
2,6,4.31,1,FALSE,238,246,1,16.5,0,0.5,2.6,0,0.3,24.85,2018-03-14 15-02-58,2018-03-14 15-21-14,18
1,2,0.8,1,FALSE,161,229,1,6,0.5,0.5,1,0,0.3,8.3,2018-10-19 01-47-41,2018-10-19 01-54-23,6
2,2,1.09,1,FALSE,237,141,2,7,0,0.5,0,0,0.3,7.8,2018-10-20 16-35-48,2018-10-20 16-43-53,8
2,1,1.21,1,FALSE,161,234,1,7,0,0.5,1.95,0,0.3,9.75,2018-02-15 12-08-00,2018-02-15 12-15-57,7
2,1,1.65,1,FALSE,233,186,1,14,0,0.5,2.8,0,0.3,17.6,2018-07-10 14-10-44,2018-07-10 14-33-06,22
1,1,1.2,1,FALSE,263,237,1,6.5,0,0.5,1.8,0,0.3,9.1,2018-03-18 10-55-29,2018-03-18 11-01-14,5
1,2,1.3,1,FALSE,170,79,1,7.5,0,0.5,0,0,0.3,8.3,2018-04-25 07-30-33,2018-04-25 07-38-32,7
1,2,0.6,1,FALSE,114,249,2,4.5,0,0.5,0,0,0.3,5.3,2018-11-03 06-36-29,2018-11-03 06-38-53,2
2,5,1.58,1,FALSE,170,141,2,12,0,0.5,0,0,0.3,12.8,2018-08-10 11-11-01,2018-08-10 11-29-03,18
2,1,0.84,1,FALSE,230,233,1,8,0,0.5,1,0,0.3,9.8,2018-06-14 12-37-01,2018-06-14 12-48-16,11
2,2,0.87,1,FALSE,249,234,1,5.5,0.5,0.5,1.02,0,0.3,7.82,2018-01-28 20-55-13,2018-01-28 20-59-59,4
1,1,4,1,FALSE,249,140,1,19,0,0.5,1.5,0,0.3,21.3,2018-04-15 14-05-39,2018-04-15 14-31-20,25
2,1,1.33,1,FALSE,140,162,1,10,0,0.5,1.5,0,0.3,12.3,2018-09-11 12-10-56,2018-09-11 12-25-16,14
1,2,2.1,1,FALSE,79,170,2,10,0,0.5,0,0,0.3,10.8,2018-06-30 17-27-40,2018-06-30 17-39-10,11
1,4,5.3,1,FALSE,261,43,1,24,0,0.5,4.95,0,0.3,29.75,2018-12-29 14-31-10,2018-12-29 15-03-15,32
2,1,1.82,1,FALSE,162,236,1,9.5,0,0.5,2.06,0,0.3,12.36,2018-06-26 12-25-22,2018-06-26 12-36-34,11
2,1,1.53,1,FALSE,239,236,1,9,0,0.5,1.96,0,0.3,11.76,2018-02-10 15-49-25,2018-02-10 16-00-21,10
2,1,1,1,FALSE,237,140,1,6,0,0.5,1,0,0.3,7.8,2018-02-22 13-43-36,2018-02-22 13-49-55,6
2,2,1.55,1,FALSE,166,238,1,8.5,0,0.5,1.86,0,0.3,11.16,2018-03-02 08-16-54,2018-03-02 08-26-26,9
1,1,0.9,1,FALSE,164,162,1,8,1,0.5,1.95,0,0.3,11.75,2018-06-13 18-59-21,2018-06-13 19-09-39,10
2,2,16.57,1,FALSE,132,256,1,45.5,0.5,0.5,9.36,0,0.3,56.16,2018-03-08 22-20-40,2018-03-08 22-50-04,29
2,1,0.93,1,FALSE,142,239,2,6,0,0.5,0,0,0.3,6.8,2018-07-27 15-34-13,2018-07-27 15-40-26,6
2,1,0.76,1,FALSE,68,246,1,6.5,0,0.5,0.01,0,0.3,7.31,2018-04-14 19-39-12,2018-04-14 19-46-45,7
1,1,2.5,1,FALSE,234,13,1,12.5,0,0.5,2.65,0,0.3,15.95,2018-11-26 14-38-16,2018-11-26 14-54-25,16
2,1,3.11,1,FALSE,114,161,1,13,0.5,0.5,2.86,0,0.3,17.16,2018-12-18 21-16-21,2018-12-18 21-32-38,16
2,3,1.27,1,FALSE,232,107,1,6.5,0,0.5,1.82,0,0.3,9.12,2018-12-29 09-59-34,2018-12-29 10-05-53,6
2,5,0.99,1,FALSE,186,164,2,8.5,0,0.5,0,0,0.3,9.3,2018-08-13 11-35-05,2018-08-13 11-46-24,11
2,1,10.62,1,FALSE,138,114,1,37.5,0,0.5,9.58,0,0.3,47.88,2018-04-15 17-25-21,2018-04-15 18-08-24,43
2,1,1.64,1,FALSE,249,13,1,11,0,0.5,1,0,0.3,12.8,2018-05-01 09-17-35,2018-05-01 09-32-58,15
1,1,2.7,1,FALSE,100,141,1,21,0,0.5,4.35,0,0.3,26.15,2018-03-16 10-48-45,2018-03-16 11-24-47,36
2,1,3.42,1,FALSE,17,89,1,15.5,1,0.5,0,0,0.3,17.3,2018-10-29 18-52-55,2018-10-29 19-13-29,20
2,1,2.17,1,FALSE,233,142,1,10.5,1,0.5,2.46,0,0.3,14.76,2018-07-05 19-04-42,2018-07-05 19-18-52,14
2,1,6.65,1,FALSE,138,41,1,22.5,0.5,0.5,4.43,5.76,0.3,33.99,2018-10-03 19-53-30,2018-10-03 20-14-36,21
1,1,0.9,1,FALSE,141,263,1,5.5,1,0.5,1.45,0,0.3,8.75,2018-09-17 17-57-31,2018-09-17 18-02-18,4
1,1,1.6,1,FALSE,263,238,1,10.5,1,0.5,2.45,0,0.3,14.75,2018-10-15 16-08-51,2018-10-15 16-22-44,13
1,2,1.5,1,FALSE,161,263,1,9.5,0.5,0.5,2.15,0,0.3,12.95,2018-03-08 23-21-22,2018-03-08 23-32-55,11
1,1,0.5,1,FALSE,43,142,2,3.5,0,0.5,0,0,0.3,4.3,2018-04-01 16-34-09,2018-04-01 16-36-08,1
1,1,1.3,1,FALSE,48,68,2,6.5,0.5,0.5,0,0,0.3,7.8,2018-07-07 01-12-55,2018-07-07 01-19-23,6
2,2,1.39,1,FALSE,158,68,1,6,0,0.5,2.04,0,0.3,8.84,2018-02-28 08-19-27,2018-02-28 08-24-32,5
2,1,4.63,1,FALSE,226,100,1,27.5,0,0.5,5.66,0,0.3,33.96,2018-05-15 08-34-25,2018-05-15 09-21-24,46
1,1,0.4,1,FALSE,50,48,2,5.5,0,0.5,0,0,0.3,6.3,2018-05-19 12-21-45,2018-05-19 12-28-00,6
2,1,4.83,1,FALSE,87,90,1,16.5,0.5,0.5,1,0,0.3,18.8,2018-06-11 02-09-31,2018-06-11 02-24-46,15
2,1,1.62,1,FALSE,43,142,1,9.5,1,0.5,2.82,0,0.3,14.12,2018-09-07 18-00-15,2018-09-07 18-11-58,11
2,2,0.89,1,FALSE,100,161,1,6.5,1,0.5,2.08,0,0.3,10.38,2018-12-07 19-36-41,2018-12-07 19-44-20,7
1,1,1.6,1,FALSE,237,230,1,8.5,0,0.5,1,0,0.3,10.3,2018-02-16 13-26-38,2018-02-16 13-36-24,9
2,1,2.38,1,FALSE,237,164,2,12,0,0.5,0,0,0.3,12.8,2018-04-28 11-29-09,2018-04-28 11-43-39,14
1,1,0.6,1,FALSE,239,239,2,4.5,0,0.5,0,0,0.3,5.3,2018-08-15 14-01-05,2018-08-15 14-05-24,4
2,1,5.81,1,FALSE,142,116,1,19.5,0,0.5,4.06,0,0.3,24.36,2018-02-11 16-07-58,2018-02-11 16-24-48,16
1,1,1.4,1,FALSE,234,148,1,9.5,0.5,0.5,2.7,0,0.3,13.5,2018-03-17 00-02-45,2018-03-17 00-14-21,11
1,1,0.7,1,FALSE,239,238,2,5,0,0.5,0,0,0.3,5.8,2018-07-16 14-17-08,2018-07-16 14-21-07,3
2,1,4.28,1,FALSE,246,43,1,15,0,0.5,2.2,0,0.3,18,2018-10-21 10-30-39,2018-10-21 10-45-08,14
1,1,11.8,1,FALSE,138,230,1,40,0,0.5,9.3,5.76,0.3,55.86,2018-06-11 07-37-40,2018-06-11 08-32-23,54
2,1,3.05,1,FALSE,48,151,1,12.5,0.5,0.5,2.76,0,0.3,16.56,2018-08-25 22-33-21,2018-08-25 22-46-53,13
2,2,3.17,1,FALSE,140,74,1,13,0,0.5,2.76,0,0.3,16.56,2018-10-12 08-18-08,2018-10-12 08-33-58,15
4,1,2.48,1,FALSE,236,230,1,9,0.5,0.5,3.09,0,0.3,13.39,2018-12-17 05-29-07,2018-12-17 05-36-07,7
1,1,0.6,1,FALSE,161,161,1,4.5,0,0.5,1.55,0,0.3,6.85,2018-01-09 07-38-44,2018-01-09 07-41-44,3
1,1,2.3,1,FALSE,114,164,1,9.5,0,0.5,1.85,0,0.3,12.15,2018-01-19 07-23-42,2018-01-19 07-33-52,10
2,1,3,1,FALSE,87,113,1,12,0.5,0.5,2,0,0.3,15.3,2018-05-07 22-07-30,2018-05-07 22-21-21,13
2,5,1.23,1,FALSE,237,230,1,9,1,0.5,2.1,0,0.3,12.9,2018-06-27 18-49-28,2018-06-27 19-01-50,12
2,5,4.81,1,FALSE,132,132,1,17,0,0.5,3.56,0,0.3,21.36,2018-03-08 10-03-15,2018-03-08 10-18-21,15
2,1,3.31,1,FALSE,100,231,1,13,0,0.5,3.45,0,0.3,17.25,2018-09-11 07-31-01,2018-09-11 07-46-46,15
2,6,0.91,1,FALSE,239,142,2,6,0.5,0.5,0,0,0.3,7.3,2018-08-11 22-18-06,2018-08-11 22-24-16,6
2,1,1.48,1,FALSE,186,137,1,10,0,0.5,2.7,0,0.3,13.5,2018-09-17 10-26-59,2018-09-17 10-41-49,14
2,2,5.97,1,FALSE,255,163,1,21,0.5,0.5,5.58,0,0.3,27.88,2018-12-30 02-23-47,2018-12-30 02-44-44,20
1,1,1.1,1,FALSE,163,230,2,11.5,0,0.5,0,0,0.3,12.3,2018-08-07 11-15-02,2018-08-07 11-32-43,17
2,1,0.96,1,FALSE,79,148,1,8,0.5,0.5,1.86,0,0.3,11.16,2018-11-09 22-39-03,2018-11-09 22-49-47,10
1,2,2.2,1,FALSE,141,142,2,11.5,0,0.5,0,0,0.3,12.3,2018-05-13 16-05-52,2018-05-13 16-20-01,14
2,1,3.34,1,FALSE,263,170,2,19.5,0,0.5,0,0,0.3,20.3,2018-11-07 06-40-35,2018-11-07 07-07-07,26
1,1,1.5,1,FALSE,107,144,1,13,0.5,0.5,2.15,0,0.3,16.45,2018-06-29 20-23-04,2018-06-29 20-47-55,24
2,1,1.47,1,FALSE,186,137,1,11,1,0.5,2.56,0,0.3,15.36,2018-05-23 17-28-26,2018-05-23 17-44-58,16
2,1,0.84,1,FALSE,186,90,2,5,0,0.5,0,0,0.3,5.8,2018-07-13 06-16-23,2018-07-13 06-19-32,3
1,1,4.4,1,FALSE,75,68,2,15,0,0.5,0,0,0.3,15.8,2018-03-31 06-07-59,2018-03-31 06-21-52,13
2,5,14.57,2,FALSE,10,4,1,52,0,0.5,10.56,0,0.3,63.36,2018-05-13 05-44-57,2018-05-13 06-00-38,15
2,1,1,1,FALSE,163,237,2,5.5,0.5,0.5,0,0,0.3,6.8,2018-06-12 22-02-20,2018-06-12 22-07-20,5
2,1,0.73,1,FALSE,186,230,1,4.5,0,0.5,1.06,0,0.3,6.36,2018-03-19 14-57-19,2018-03-19 15-00-32,3
1,1,1.1,1,TRUE,107,186,1,8,0.5,0.5,1.5,0,0.3,10.8,2018-03-14 21-02-51,2018-03-14 21-12-30,9
2,1,5.36,1,FALSE,50,261,2,26,0,0.5,0,0,0.3,26.8,2018-06-21 14-27-42,2018-06-21 15-07-42,40
1,2,1.3,1,FALSE,239,263,1,8,0,0.5,1.75,0,0.3,10.55,2018-01-17 15-35-23,2018-01-17 15-44-27,9
1,2,12.3,1,FALSE,138,79,1,35,0,0.5,8.31,5.76,0.3,49.87,2018-12-09 18-59-52,2018-12-09 19-26-28,26
2,2,1.08,1,FALSE,237,236,2,5.5,1,0.5,0,0,0.3,7.3,2018-11-07 17-55-12,2018-11-07 17-59-51,4
2,5,1.42,1,FALSE,238,239,1,7,0,0.5,1.56,0,0.3,9.36,2018-11-28 09-12-45,2018-11-28 09-20-06,7
2,6,1.7,1,FALSE,68,233,1,10.5,0,0.5,2.82,0,0.3,14.12,2018-12-23 12-56-30,2018-12-23 13-10-47,14
2,3,15.9,2,FALSE,132,211,1,52,0,0.5,10.56,0,0.3,63.36,2018-07-14 19-18-57,2018-07-14 20-17-50,58
2,1,8.37,1,FALSE,138,164,1,25.5,0.5,0.5,9.82,12.5,0.3,49.12,2018-11-11 20-35-08,2018-11-11 20-54-49,19
2,2,3.75,1,FALSE,230,238,2,17,0.5,0.5,0,0,0.3,18.3,2018-01-24 22-05-50,2018-01-24 22-25-11,19
2,1,2.53,1,FALSE,107,163,1,21.5,1,0.5,2,0,0.3,25.3,2018-05-30 16-55-18,2018-05-30 17-31-54,36
2,2,4.88,1,FALSE,13,79,1,17.5,0.5,0.5,3.76,0,0.3,22.56,2018-10-20 20-57-31,2018-10-20 21-14-23,16
1,2,2.5,1,FALSE,264,264,1,11.5,0.5,0.5,3,0,0.3,15.8,2018-12-02 21-40-23,2018-12-02 21-54-39,14
4,1,1.72,1,FALSE,137,140,1,10,0,0.5,2.16,0,0.3,12.96,2018-10-16 08-48-07,2018-10-16 09-01-44,13
2,1,3.38,1,FALSE,262,137,1,12,0,0.5,2.3,0,0.3,15.1,2018-03-03 12-31-55,2018-03-03 12-40-48,8
1,1,1.5,1,FALSE,100,50,1,11,0.5,0.5,3.05,0,0.3,15.35,2018-02-24 20-05-06,2018-02-24 20-20-22,15
2,1,1.12,1,FALSE,164,161,1,10.5,0,0.5,2.26,0,0.3,13.56,2018-11-26 08-49-07,2018-11-26 09-04-44,15
1,1,9.4,1,FALSE,138,246,1,29.5,1,0.5,7.4,5.76,0.3,44.46,2018-04-16 16-05-05,2018-04-16 16-30-59,25
2,1,1.98,1,FALSE,231,90,1,8.5,0.5,0.5,1.96,0,0.3,11.76,2018-08-02 21-03-01,2018-08-02 21-10-51,7
1,1,5.2,1,FALSE,107,13,1,20,1,0.5,6.5,0,0.3,28.3,2018-06-29 17-31-57,2018-06-29 17-55-09,23
2,1,0.91,1,FALSE,161,237,2,6.5,1,0.5,0,0,0.3,8.3,2018-04-17 19-19-16,2018-04-17 19-26-08,6
1,2,6.4,1,FALSE,79,43,1,23.5,0,0.5,4,0,0.3,28.3,2018-01-24 12-53-10,2018-01-24 13-18-31,25
1,1,2.5,1,FALSE,162,239,2,15.5,0,0.5,0,0,0.3,16.3,2018-05-25 12-16-00,2018-05-25 12-38-09,22
1,1,3.7,1,FALSE,143,233,2,24,0,0.5,0,0,0.3,24.8,2018-11-01 12-46-52,2018-11-01 13-27-47,40
1,1,3.7,1,FALSE,37,63,1,21,0,0.5,3.27,0,0.3,25.07,2018-12-12 14-51-02,2018-12-12 15-22-15,31
1,1,1.6,1,FALSE,230,48,2,8.5,0.5,0.5,0,0,0.3,9.8,2018-01-02 21-40-14,2018-01-02 21-49-35,9
1,2,0.5,1,FALSE,161,170,2,5,0,0.5,0,0,0.3,5.8,2018-07-25 13-56-22,2018-07-25 14-00-54,4
1,2,1.4,1,FALSE,263,237,1,10,0,0.5,2.16,0,0.3,12.96,2018-10-14 17-57-25,2018-10-14 18-11-23,13
1,1,9.6,1,FALSE,230,61,1,53,0.5,0.5,5,0,0.3,59.3,2018-12-06 23-07-58,2018-12-07 00-30-55,82
1,2,1.5,1,FALSE,142,230,2,7.5,0,0.5,0,0,0.3,8.3,2018-03-07 13-44-29,2018-03-07 13-53-14,8
2,1,0.28,1,FALSE,237,43,1,4,1,0.5,1.16,0,0.3,6.96,2018-12-12 19-12-50,2018-12-12 19-16-16,3
2,1,7.69,1,FALSE,237,243,1,23.5,0.5,0.5,6.2,0,0.3,31,2018-03-01 20-18-42,2018-03-01 20-38-56,20
2,1,1.25,1,FALSE,234,170,1,7.5,1,0.5,1.86,0,0.3,11.16,2018-06-18 18-00-07,2018-06-18 18-09-44,9
1,3,2,1,FALSE,249,170,1,10.5,0,0.5,2.8,0,0.3,14.1,2018-03-03 10-15-36,2018-03-03 10-28-43,13
2,1,1.53,1,FALSE,211,158,1,18,1,0.5,3.96,0,0.3,23.76,2018-04-03 18-28-36,2018-04-03 18-58-37,30
2,5,1.78,1,FALSE,141,239,1,13.5,0,0.5,2.86,0,0.3,17.16,2018-04-18 15-02-23,2018-04-18 15-22-29,20
1,1,6.9,1,FALSE,161,66,1,29,0,0.5,7.45,0,0.3,37.25,2018-04-11 15-53-06,2018-04-11 16-35-01,41
2,1,1.55,1,FALSE,75,262,1,10.5,0,0.5,2.26,0,0.3,13.56,2018-03-14 08-34-19,2018-03-14 08-48-33,14
2,1,17.55,2,FALSE,132,107,1,52,0,0.5,11.71,5.76,0.3,70.27,2018-07-09 07-32-12,2018-07-09 09-08-54,96
2,1,0.81,1,FALSE,262,236,1,6.5,1,0.5,1.24,0,0.3,9.54,2018-09-11 17-21-08,2018-09-11 17-28-51,7
2,2,1.56,1,FALSE,107,170,1,8,0.5,0.5,2.32,0,0.3,11.62,2018-09-20 20-52-48,2018-09-20 21-01-39,8
2,2,0.98,1,FALSE,170,170,1,5.5,0.5,0.5,0,0,0.3,6.8,2018-10-30 22-49-14,2018-10-30 22-53-56,4
1,1,1.3,1,FALSE,166,239,1,7,1,0.5,1.75,0,0.3,10.55,2018-01-23 18-44-59,2018-01-23 18-51-40,6
2,1,0.66,1,FALSE,114,125,2,5.5,0,0.5,0,0,0.3,6.3,2018-03-13 11-50-36,2018-03-13 11-56-11,5
1,1,0.8,1,FALSE,48,230,1,5,0,0.5,1.15,0,0.3,6.95,2018-10-10 06-15-40,2018-10-10 06-19-53,4
1,1,0.7,1,FALSE,236,237,1,5,0,0.5,0.58,0,0.3,6.38,2018-09-28 12-51-55,2018-09-28 12-55-50,3
2,2,0.86,1,FALSE,186,170,1,6.5,0,0.5,1.46,0,0.3,8.76,2018-11-13 07-34-01,2018-11-13 07-41-50,7
1,4,1.6,1,FALSE,125,13,2,7.5,0.5,0.5,0,0,0.3,8.8,2018-10-10 02-52-11,2018-10-10 02-58-49,6
2,3,1.88,1,FALSE,141,170,2,9,0,0.5,0,0,0.3,9.8,2018-05-01 10-57-56,2018-05-01 11-08-43,10
2,1,1.51,1,FALSE,79,148,1,9,0,0.5,2.94,0,0.3,12.74,2018-09-02 17-01-15,2018-09-02 17-12-46,11
1,1,2,1,FALSE,107,231,1,11,0.5,0.5,2.45,0,0.3,14.75,2018-02-23 20-27-17,2018-02-23 20-42-23,15
1,1,1.2,1,FALSE,162,186,1,7.5,0,0.5,1.65,0,0.3,9.95,2018-02-23 05-59-14,2018-02-23 06-07-53,8
2,1,3.9,1,FALSE,48,148,1,18,0,0.5,3.76,0,0.3,22.56,2018-03-03 19-38-14,2018-03-03 20-05-01,26
1,1,0.7,1,FALSE,233,170,1,8,0,0.5,1.75,0,0.3,10.55,2018-11-01 10-36-38,2018-11-01 10-47-39,11
1,1,11.1,1,FALSE,13,168,1,32,0,0.5,6.55,0,0.3,39.35,2018-02-25 08-57-53,2018-02-25 09-20-38,22
1,2,2.2,1,FALSE,261,79,1,15.5,0.5,0.5,3.35,0,0.3,20.15,2018-11-09 20-16-38,2018-11-09 20-41-05,24
2,3,3.39,1,FALSE,75,116,2,12.5,0.5,0.5,0,0,0.3,13.8,2018-02-12 23-32-41,2018-02-12 23-45-44,13
2,6,2.9,1,FALSE,140,137,1,11.5,0,0.5,0.62,0,0.3,12.92,2018-08-31 07-21-00,2018-08-31 07-30-39,9
2,2,0.84,1,FALSE,211,249,1,5.5,0.5,0.5,0.68,0,0.3,7.48,2018-04-12 23-12-08,2018-04-12 23-17-19,5
2,2,1.99,1,FALSE,100,234,2,11.5,0,0.5,0,0,0.3,12.3,2018-12-12 11-24-06,2018-12-12 11-40-24,16
2,1,1.71,1,FALSE,234,230,1,9.5,0.5,0.5,3.24,0,0.3,14.04,2018-12-02 01-28-59,2018-12-02 01-41-11,12
1,1,0.9,1,FALSE,230,162,2,9,0.5,0.5,0,0,0.3,10.3,2018-10-11 21-31-32,2018-10-11 21-43-49,12
2,2,0.56,1,FALSE,162,230,1,6,0,0.5,1.36,0,0.3,8.16,2018-01-31 07-33-46,2018-01-31 07-40-35,6
2,3,1.52,1,FALSE,140,236,2,7.5,1,0.5,0,0,0.3,9.3,2018-05-29 18-36-53,2018-05-29 18-44-49,7
1,1,2.5,1,FALSE,75,42,2,10,0.5,0.5,0,0,0.3,11.3,2018-01-27 20-43-44,2018-01-27 20-53-38,9
1,4,1.4,1,FALSE,48,233,2,8.5,0,0.5,0,0,0.3,9.3,2018-11-04 19-12-15,2018-11-04 19-23-41,11
1,1,10.6,1,FALSE,170,138,1,31.5,0,0.5,11.4,5.76,0.3,49.46,2018-11-14 09-26-01,2018-11-14 09-50-08,24
2,3,9.66,1,FALSE,79,138,1,37.5,0,0.5,6.61,5.76,0.3,50.67,2018-03-27 10-58-44,2018-03-27 11-39-13,40
2,1,1.99,1,FALSE,246,162,1,13.5,0,0.5,2,0,0.3,16.3,2018-10-01 07-50-58,2018-10-01 08-11-49,20
2,1,0.98,1,FALSE,163,233,1,7.5,1,0.5,1,0,0.3,10.3,2018-06-05 17-43-03,2018-06-05 17-53-04,10
1,1,10.9,1,FALSE,234,138,1,40,0,0.5,11.6,5.76,0.3,58.16,2018-05-16 13-12-25,2018-05-16 14-04-00,51
2,1,1.94,1,FALSE,170,164,1,15,0,0.5,3.16,0,0.3,18.96,2018-11-02 14-03-11,2018-11-02 14-27-10,23
2,1,1.75,1,FALSE,186,158,1,9.5,0.5,0.5,1,0,0.3,11.8,2018-02-21 22-07-45,2018-02-21 22-18-44,10
1,1,1.1,1,FALSE,249,113,1,6.5,1,0.5,1,0,0.3,9.3,2018-01-23 17-03-55,2018-01-23 17-10-57,7
1,1,0.6,1,FALSE,170,234,1,4,0,0.5,0.95,0,0.3,5.75,2018-01-21 09-45-17,2018-01-21 09-47-38,2
2,2,1.62,1,FALSE,43,239,1,7.5,0,0.5,1.66,0,0.3,9.96,2018-03-11 09-37-49,2018-03-11 09-43-31,5
2,1,1.13,1,FALSE,90,246,1,5.5,0.5,0.5,1.7,0,0.3,8.5,2018-03-13 03-03-36,2018-03-13 03-07-40,4
2,1,1.97,1,FALSE,238,236,1,10,1,0.5,1.77,0,0.3,13.57,2018-11-13 17-56-16,2018-11-13 18-08-05,11
2,1,4.2,1,FALSE,13,4,1,13.5,0,0.5,3.58,0,0.3,17.88,2018-04-27 12-34-06,2018-04-27 12-45-47,11
2,1,6.55,1,FALSE,229,255,1,22.5,0,0.5,4.66,0,0.3,27.96,2018-04-04 12-53-02,2018-04-04 13-16-58,23
1,1,2.5,1,FALSE,237,107,1,12,0,0.5,2.55,0,0.3,15.35,2018-05-04 14-59-56,2018-05-04 15-15-28,15
2,2,0.43,1,FALSE,264,264,1,4,0,0.5,0.96,0,0.3,5.76,2018-01-12 14-28-48,2018-01-12 14-31-29,2
